voter,choice,created,proposal
0x5c2cF283C3baCB15b3137d5E8af30643b33189b0,1,1678002418,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x3b78637E124f302cA73257Ea6bABC705ac0208dc,1,1678001538,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x5e8E40Cc5861CAeBC75fA470a48752F157A28024,1,1678001079,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x1DF7f562F33bdeb744FF93d987590FC47502B028,1,1677998590,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x3b1aeeA1C8E8f627D0411Ebd2F3b655eD0Fdb7e4,1,1677995312,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x9d77056156459335001147c870D10748182c6A86,1,1677995259,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xDE2cA70e71829962A99A2552D826ac37e51882E7,1,1677994469,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x17196B4d4b38335018FbACc031aD198bc92C5bee,1,1677994314,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xDa9BfAA363DfCFa220516c6D0dE653389e8De01C,1,1677994168,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x44aFfd16cc53Ffb96E40c3caeF33261600DeF1AA,1,1677993689,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xc4d6fdEA25346267441622FeB0e2618544Cef228,1,1677974926,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x1CA4C34b18ECF1df4bA7E2AE0EC1FC5960C349d9,1,1677973327,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x6b49c89dc6480094c234a0dB749de8649D44B1Fa,1,1677966230,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x1Ec289BD5F002B7969887b8E18a1625052a67D0d,1,1677964755,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x6593f0DC654597A5Bf2f78224FEEF81a545C1222,1,1677963605,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x22e81335f9D4A609DF42f56ba5B583f565995296,1,1677962813,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xdC6b5549763D893b01A41aCF0D7d77CCb44f3417,1,1677962750,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xC9C03900134fa324422519852094792298c71825,1,1677953245,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x002B5dfB3C71E1dC97A2e5A0A7f69F3e7b83F269,1,1677953245,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xB478d2e5D241683667e15c9c79a2Bc0e5aF35923,1,1677951151,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xAc2e236d045AE9d80Cf42Df2BC7695F834d0e0Ff,1,1677942671,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x2b614ecc9e91aF9D056EB8ACcCF5D9928A7cF4F7,1,1677941640,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xefE7a2bbe01adc090AB28eD422a359b553aAbC16,1,1677939648,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x34925b991dce4e9A94490C8882a37c3Dc3C6C631,1,1677937963,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x80FDc30D21A672EeF723b809Ed4ba7c91728D421,1,1677937552,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x9A456152E0Da127C30a49357A461f4c3F80bd630,1,1677936190,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x096CCeE5E0e56913cAE154e59a36a3B4c0A00276,1,1677935206,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x124C5E21A073Fb4694308fBDF72aF362451EAe12,1,1677933880,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x00d5D64dc14C601909aBDe7522e1BBbB7b582732,1,1677931507,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x8f9f865Aafd6487C7aC45a22bbb9278f8fc06d47,1,1677929642,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xdC6CE98A9020905973C9C026c6f3e34df9998D8A,1,1677927705,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xEDDb8B0C46193cAEa0c2b453fb1e256AB68826Df,1,1677927436,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x427197B1FB076c110f5d2bae24Fb05FED97C0456,1,1677926121,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x40aED6E410a780154a4dCF62c37dD8Ba54F08FfE,1,1677924540,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x2984Bb4953cfCE2cEc957388BE686D6c38779234,1,1677922065,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xD68965a3Bc263c3a2d43c713cd971aE16c31CB18,1,1677921306,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xcfF7303b8E08403438c751bF21c04771252fA413,1,1677919306,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xDB1f91772C19e39a3e084800F0cBAC2D67B5Ea4C,1,1677916898,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x6C56Ec6B28f2D1941d6C6B65988EE51dcB6accCb,1,1677916231,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xedf4FA418216A13E7629fED73e7448985CC8Bc82,1,1677915112,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x71cfAfC5F334527Fd65821C0CbA69F000ad14F07,1,1677914610,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xc330Feb66993346B932d397e085B6FC4234f97d9,1,1677913310,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xEd53426f3F4745C5db55a2E69695d6c6493C9eD0,1,1677912020,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xeb4135a5fff5cD44c08614f012e103a6429f65B3,1,1677904263,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x1b50afeD405C9930eAe5fb3803418b03F9615B1C,1,1677904134,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xDb8D484c46cE6B0bd00f38a51b299EB129928AC0,1,1677902888,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x19dd92C9A9c4Eb6f0426846C4F8a071A7b79209A,1,1677895891,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xB26B5137BE5A7bB991Fa63A36a8EaA3daF394B7b,1,1677894371,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x5dA68351bD082aBDA73E42Ac981dB51d9364fe69,1,1677894101,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x719028736f10164c838Ef129936779eD739312f2,1,1677884912,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x6cc87C563694ce0c9eCc525d9acAB7e4e279903C,1,1677882870,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x28060dcBF0ce053473434BeF98cd4Ea60941523A,1,1677881617,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x657340f8F3187bB251700edE07140aaA93C08c35,1,1677875594,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x2B29833a831207A3B92102b0708B32D624AA0F65,1,1677873369,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x66991c98912A882E29e9603B6e1B4c129B34a264,1,1677871533,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x19a61e7238270CA99F931C08D7BcfF1984F38AE4,1,1677867905,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0x66d0E180af64fb368679F91765Affc99174396AC,1,1677867839,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
0xAC9283ebcd0c41FAA7A5399Ad94acc444954b446,1,1677866541,"{'id': '0x8affa0ed45d39417cd1a898526c4492a67cf872298a9f1b2f76b34d0e8b04c16', 'title': '[Epoch-17] MerkleTree Notarization', 'author': '0x0810C422E4abD05c752618B403d26cf60bB50B5C', 'created': 1677788104, 'start': 1677788079, 'end': 1678047300, 'choices': ['Valid', 'Invalid']}"
